user	session	val_id	offX_L	acc_L	medX_L	ipd	xm	medY_L	medaccX_R	rmsiX_R	medY_R	avgX	avgY	medacc_R	medX	medY	offX_R	offY_R	sd_L	rmsi_R	offY_L	offY	offX	accX_R	sdX_R	sd_R	set_no	accY	accX	sdY_L	medaccX	medaccY	sdX_L	ym	medX_R	avgX_L	medaccY_R	avgY_L	medaccX_L	rmsiX	rmsiY	medaccY_L	accY_R	avgX_R	acc	avgY_R	rmsiY_L	rmsiX_L	d	medacc	rmsi_L	rmsi	sdX	sdY	accX_L	medacc_L	sdY_R	accY_L	acc_R	y	x	rmsiY_R	sd	repeated_L	repeated_R	repeated_C	repeated	repeated_any	outlier_reason	hmd	setup	vision
14	1	46e004ccdfd7395dee6a28cf3e6ef20a1ad2a2a9	0.35	1.81	-2.98	57.67	-0.52	9.17	0.37	0.05	8.44	-4.60	8.82	1.70	-4.58	8.81	0.35	-1.07	0.14	0.05	-1.07	-1.07	0.35	0.35	0.09	0.09	23	1.07	0.35	0.06	0.35	1.07	0.09	1.06	-6.18	-3.00	1.07	9.17	0.37	0.05	0.04	1.07	1.07	-6.16	1.13	8.47	0.04	0.05	6.00	1.15	0.11	0.05	0.09	0.06	0.35	1.83	0.06	1.07	1.70	10.00	-5.00	0.04	0.07	0.04	0.04	0.04	0.04	0.04	valid	2.00	2.00	uncorrected
14	1	46e004ccdfd7395dee6a28cf3e6ef20a1ad2a2a9	0.14	1.35	1.33	57.68	0.00	9.02	0.16	0.07	8.33	0.16	8.75	1.88	0.17	8.64	0.14	-1.14	0.07	0.23	-1.14	-1.14	0.14	0.18	0.16	0.46	12	1.14	0.18	0.22	0.18	1.14	0.16	1.06	-1.02	1.32	1.25	9.01	0.16	0.07	0.11	1.25	1.14	-1.03	1.16	8.48	0.11	0.07	6.00	1.25	0.04	0.10	0.11	0.22	0.18	1.36	0.22	1.14	1.61	10.00	0.00	0.11	0.20	0.00	0.00	0.00	0.00	0.00	valid	2.00	2.00	uncorrected
14	1	46e004ccdfd7395dee6a28cf3e6ef20a1ad2a2a9	-0.78	2.56	16.76	57.44	1.61	12.67	0.62	0.22	9.44	14.07	10.91	5.99	14.25	10.98	-0.78	-3.84	0.28	0.07	-3.84	-3.84	-0.78	0.78	0.48	0.20	29	3.84	0.78	0.45	0.78	3.84	0.48	1.66	12.04	16.62	3.77	12.74	0.62	0.22	0.20	3.77	3.84	11.99	4.02	9.43	0.20	0.22	6.00	3.91	0.12	0.25	0.48	0.45	0.78	2.68	0.45	3.84	6.01	15.00	15.00	0.20	0.55	0.00	0.00	0.00	0.00	0.00	valid	2.00	2.00	uncorrected
14	1	46e004ccdfd7395dee6a28cf3e6ef20a1ad2a2a9	-0.30	1.54	11.58	57.56	1.06	9.23	0.26	0.03	6.41	9.63	7.79	3.89	9.67	7.81	-0.30	-2.07	0.08	0.05	-2.07	-2.07	-0.30	0.30	0.13	0.20	13	2.07	0.30	0.13	0.30	2.07	0.13	1.07	7.82	11.59	2.04	9.21	0.26	0.03	0.06	2.04	2.07	7.73	2.12	6.40	0.06	0.03	6.00	2.08	0.09	0.06	0.13	0.13	0.30	1.53	0.13	2.07	3.98	10.00	10.00	0.06	0.14	0.02	0.01	0.01	0.02	0.02	valid	2.00	2.00	uncorrected
14	1	46e004ccdfd7395dee6a28cf3e6ef20a1ad2a2a9	0.08	1.04	1.22	57.75	0.00	5.27	0.05	0.03	4.14	0.08	4.71	1.13	0.06	4.70	0.08	-0.21	0.15	0.03	-0.21	-0.21	0.08	0.08	0.09	0.08	4	0.21	0.08	0.06	0.08	0.21	0.09	0.52	-1.04	1.25	0.22	5.30	0.05	0.03	0.03	0.22	0.21	-1.07	0.24	4.13	0.03	0.03	6.00	0.24	0.04	0.03	0.08	0.06	0.08	1.00	0.06	0.21	1.14	5.00	0.00	0.03	0.06	0.03	0.04	0.03	0.04	0.04	valid	2.00	2.00	uncorrected
14	1	46e004ccdfd7395dee6a28cf3e6ef20a1ad2a2a9	0.61	1.70	-8.09	57.71	-1.06	-0.76	0.60	0.04	0.14	-9.30	-0.30	0.42	-9.32	-0.33	0.61	-0.25	0.11	0.09	-0.25	-0.25	0.61	0.61	0.08	0.14	11	0.27	0.61	0.14	0.61	0.27	0.08	0.00	-10.56	-8.09	0.28	-0.72	0.60	0.04	0.05	0.28	0.27	-10.55	0.68	0.14	0.06	0.04	6.00	0.67	0.05	0.04	0.08	0.10	0.61	1.70	0.14	0.27	0.42	0.00	-10.00	0.06	0.10	0.00	0.01	0.00	0.01	0.01	valid	2.00	2.00	uncorrected
14	1	46e004ccdfd7395dee6a28cf3e6ef20a1ad2a2a9	0.01	1.40	6.59	57.61	0.52	9.53	0.17	0.12	8.69	4.98	9.09	1.83	4.96	9.04	0.01	-0.79	0.16	0.15	-0.79	-0.79	0.01	0.17	0.21	0.37	24	0.79	0.17	0.18	0.17	0.79	0.21	1.06	3.27	6.60	0.84	9.51	0.17	0.09	0.06	0.84	0.79	3.39	0.83	8.67	0.06	0.12	6.00	0.87	0.16	0.05	0.13	0.18	0.17	1.39	0.18	0.79	1.79	10.00	5.00	0.06	0.15	0.00	0.02	0.00	0.02	0.02	valid	2.00	2.00	uncorrected
14	1	46e004ccdfd7395dee6a28cf3e6ef20a1ad2a2a9	-0.05	1.19	3.49	57.12	0.00	0.65	0.04	0.04	-0.26	0.04	0.16	0.53	0.05	0.16	-0.05	0.56	0.22	0.09	0.56	0.56	-0.05	0.06	0.07	0.18	49	0.56	0.06	0.20	0.06	0.56	0.07	0.00	-3.34	3.47	0.57	0.60	0.04	0.04	0.05	0.57	0.56	-3.34	0.57	-0.29	0.05	0.04	0.50	0.57	0.04	0.06	0.06	0.20	0.06	1.23	0.20	0.56	0.50	0.00	0.00	0.05	0.20	0.02	0.02	0.02	0.02	0.02	valid	2.00	2.00	uncorrected
14	1	46e004ccdfd7395dee6a28cf3e6ef20a1ad2a2a9	0.14	1.26	3.93	57.02	0.00	5.09	0.17	0.04	4.42	0.29	4.75	0.49	0.27	4.81	0.14	0.57	0.10	0.06	0.57	0.57	0.14	0.15	0.11	0.09	53	0.57	0.15	0.15	0.15	0.57	0.11	0.04	-3.36	3.85	0.64	5.10	0.17	0.04	0.07	0.64	0.57	-3.35	0.60	4.38	0.07	0.04	0.50	0.65	0.07	0.07	0.08	0.15	0.15	1.24	0.15	0.57	0.49	5.00	0.00	0.07	0.14	0.02	0.01	0.01	0.02	0.02	valid	2.00	2.00	uncorrected
14	1	46e004ccdfd7395dee6a28cf3e6ef20a1ad2a2a9	0.14	1.43	13.63	57.11	0.09	-0.51	0.17	0.19	-0.92	9.36	-0.72	1.18	9.40	-0.72	0.14	-0.27	0.14	0.25	-0.27	-0.27	0.14	0.19	0.21	0.27	58	0.29	0.19	0.17	0.19	0.29	0.21	0.00	5.41	13.58	0.29	-0.48	0.17	0.12	0.12	0.29	0.29	5.27	0.38	-0.93	0.14	0.19	0.50	0.36	0.06	0.16	0.16	0.14	0.19	1.45	0.17	0.29	1.20	0.00	10.00	0.14	0.16	0.00	0.01	0.00	0.01	0.01	valid	2.00	2.00	uncorrected
14	1	46e004ccdfd7395dee6a28cf3e6ef20a1ad2a2a9	0.28	2.29	16.21	57.66	1.61	-16.99	0.49	0.08	-17.32	15.21	-17.14	2.37	15.44	-17.15	0.28	-2.15	0.11	0.09	-2.15	-2.15	0.28	0.36	0.31	0.37	30	2.15	0.36	0.07	0.36	2.15	0.31	-1.66	14.67	16.19	2.16	-16.99	0.49	0.06	0.03	2.16	2.15	14.22	2.25	-17.30	0.03	0.08	6.00	2.26	0.04	0.04	0.21	0.07	0.36	2.33	0.07	2.15	2.48	-15.00	15.00	0.03	0.07	0.00	0.00	0.00	0.00	0.00	valid	2.00	2.00	uncorrected
14	1	46e004ccdfd7395dee6a28cf3e6ef20a1ad2a2a9	-0.13	1.43	-1.03	57.12	-0.04	0.80	0.34	0.07	0.62	-4.53	0.65	1.19	-4.48	0.71	-0.13	1.07	0.28	0.13	1.07	1.07	-0.13	0.34	0.38	0.39	52	1.07	0.34	0.34	0.34	1.07	0.38	0.00	-8.26	-1.17	1.12	0.78	0.34	0.06	0.09	1.12	1.07	-8.10	1.15	0.51	0.09	0.07	0.50	1.13	0.08	0.09	0.22	0.34	0.34	1.43	0.34	1.07	1.05	0.00	-5.00	0.09	0.31	0.00	0.00	0.00	0.00	0.00	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	-0.50	1.06	-2.30	57.14	-0.04	0.14	0.49	0.03	1.11	-5.03	0.61	1.36	-5.02	0.62	-0.50	0.96	0.28	0.10	0.96	0.96	-0.50	0.50	0.11	0.12	52	0.96	0.50	0.11	0.50	0.96	0.11	0.00	-7.66	-2.31	0.97	0.13	0.49	0.03	0.05	0.97	0.96	-7.67	1.09	1.08	0.05	0.03	0.50	1.09	0.05	0.04	0.11	0.11	0.50	1.05	0.11	0.96	1.34	0.00	-5.00	0.05	0.14	0.08	0.03	0.03	0.08	0.08	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	0.25	1.13	15.11	57.59	1.61	-15.98	0.27	0.03	-15.51	15.19	-15.81	0.88	15.20	-15.75	0.25	-0.87	0.24	0.06	-0.87	-0.87	0.25	0.25	0.17	0.29	30	0.87	0.25	0.24	0.25	0.87	0.17	-1.66	15.16	15.21	0.81	-16.03	0.27	0.03	0.04	0.81	0.87	15.18	0.93	-15.56	0.04	0.03	6.00	0.87	0.05	0.04	0.17	0.24	0.25	1.06	0.24	0.87	0.82	-15.00	15.00	0.04	0.28	0.02	0.03	0.02	0.03	0.03	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	0.28	1.30	-3.96	57.67	-0.52	8.73	0.30	0.03	9.40	-4.66	9.10	0.52	-4.64	9.08	0.28	-0.79	0.26	0.06	-0.79	-0.79	0.28	0.28	0.10	0.08	23	0.79	0.28	0.11	0.28	0.79	0.10	1.06	-5.39	-3.95	0.81	8.80	0.30	0.03	0.04	0.81	0.79	-5.38	0.85	9.40	0.04	0.03	6.00	0.90	0.04	0.04	0.10	0.11	0.28	1.41	0.11	0.79	0.52	10.00	-5.00	0.04	0.14	0.01	0.00	0.00	0.01	0.01	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	1.42	1.71	-8.06	57.76	-1.06	-5.49	1.54	0.06	-3.98	-8.46	-4.90	1.90	-8.36	-4.73	1.42	0.12	0.19	0.09	0.12	0.12	1.42	1.42	0.25	0.67	21	0.40	1.42	0.42	1.42	0.40	0.25	-0.53	-8.61	-8.06	0.40	-5.56	1.54	0.06	0.08	0.40	0.40	-9.00	1.50	-4.10	0.08	0.06	6.00	1.58	0.06	0.07	0.25	0.19	1.42	1.63	0.42	0.40	1.52	-5.00	-10.00	0.08	0.24	0.01	0.02	0.01	0.02	0.02	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	-0.18	0.36	12.09	57.24	0.09	-9.61	0.18	0.06	-9.42	9.02	-9.57	0.43	9.08	-9.54	-0.18	0.05	0.27	0.07	0.05	0.05	-0.18	0.23	0.21	0.15	63	0.15	0.23	0.17	0.23	0.15	0.21	-0.09	5.97	12.24	0.12	-9.65	0.18	0.05	0.04	0.12	0.15	5.97	0.30	-9.47	0.04	0.06	0.50	0.29	0.07	0.05	0.16	0.10	0.23	0.25	0.17	0.15	0.41	-10.00	10.00	0.04	0.15	0.04	0.03	0.03	0.04	0.04	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	-0.74	0.85	11.75	57.15	0.09	7.94	0.70	0.04	8.10	8.45	8.07	1.27	8.46	8.01	-0.74	-0.72	0.46	0.05	-0.72	-0.72	-0.74	0.74	0.27	0.11	62	0.72	0.74	0.18	0.74	0.72	0.27	0.09	5.34	11.69	0.78	8.02	0.70	0.04	0.04	0.78	0.72	5.35	1.03	8.09	0.04	0.04	0.50	1.05	0.07	0.05	0.27	0.18	0.74	0.81	0.18	0.72	1.25	10.00	10.00	0.04	0.31	0.00	0.01	0.00	0.01	0.01	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	0.10	2.54	1.29	57.61	0.00	12.46	0.13	0.13	12.67	0.11	12.66	2.27	0.08	12.58	0.10	-2.19	0.37	0.10	-2.19	-2.19	0.10	0.17	0.20	0.40	28	2.19	0.17	0.34	0.17	2.19	0.20	1.61	-0.95	1.19	2.27	12.47	0.13	0.10	0.09	2.27	2.19	-0.89	2.20	12.83	0.09	0.13	6.00	2.27	0.16	0.10	0.14	0.34	0.17	2.52	0.34	2.19	2.14	15.00	0.00	0.09	0.34	0.00	0.00	0.00	0.00	0.00	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	-0.39	1.03	2.91	57.12	0.00	5.07	0.38	0.02	4.73	-0.28	4.95	0.67	-0.27	4.89	-0.39	0.73	0.18	0.04	0.73	0.73	-0.39	0.39	0.05	0.17	53	0.73	0.39	0.16	0.39	0.73	0.05	0.04	-3.46	2.93	0.67	5.11	0.38	0.02	0.03	0.67	0.73	-3.48	0.83	4.77	0.03	0.02	0.50	0.77	0.04	0.03	0.05	0.16	0.39	0.97	0.16	0.73	0.74	5.00	0.00	0.03	0.14	0.01	0.01	0.00	0.02	0.02	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	-0.09	0.42	-0.06	57.78	0.00	-0.15	0.27	0.07	-0.06	-0.08	-0.03	0.27	-0.19	-0.11	-0.09	0.00	0.12	0.08	0.00	0.00	-0.09	0.24	0.24	0.14	0	0.19	0.24	0.22	0.24	0.19	0.24	0.00	-0.31	0.11	0.18	-0.07	0.27	0.04	0.04	0.18	0.19	-0.27	0.32	0.01	0.06	0.07	6.00	0.31	0.04	0.04	0.08	0.12	0.24	0.39	0.22	0.19	0.26	0.00	0.00	0.06	0.11	0.02	0.02	0.02	0.02	0.02	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	-0.23	0.68	2.62	57.21	0.00	-9.43	0.16	0.07	-8.73	0.02	-9.12	0.80	-0.03	-9.05	-0.23	0.47	0.20	0.15	0.47	0.47	-0.23	0.23	0.15	0.35	59	0.47	0.23	0.20	0.23	0.47	0.15	-0.09	-2.70	2.58	0.53	-9.35	0.16	0.05	0.11	0.53	0.47	-2.79	0.56	-8.88	0.11	0.07	0.50	0.57	0.06	0.10	0.14	0.20	0.23	0.58	0.20	0.47	0.67	-10.00	0.00	0.11	0.15	0.02	0.02	0.02	0.02	0.02	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	0.42	2.75	-13.10	57.59	-1.61	2.70	0.46	0.07	4.48	-14.44	3.56	0.99	-14.39	3.56	0.42	-1.32	0.14	0.08	-1.32	-1.32	0.42	0.42	0.19	0.14	43	1.32	0.42	0.07	0.42	1.32	0.19	0.54	-16.04	-12.99	1.32	2.70	0.46	0.07	0.04	1.32	1.32	-16.01	1.43	4.49	0.04	0.07	6.00	1.41	0.07	0.05	0.19	0.07	0.42	2.72	0.07	1.32	0.99	5.00	-15.00	0.04	0.11	0.00	0.01	0.00	0.01	0.01	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	-0.78	0.74	15.56	57.55	1.61	4.31	0.68	0.06	2.74	14.11	3.52	2.82	14.21	3.50	-0.78	-1.37	0.11	0.10	-1.37	-1.37	-0.78	0.78	0.26	0.41	34	1.37	0.78	0.24	0.78	1.37	0.26	0.54	12.89	15.48	1.39	4.29	0.68	0.06	0.07	1.39	1.37	12.79	1.61	2.78	0.07	0.06	6.00	1.56	0.11	0.08	0.26	0.24	0.78	0.75	0.24	1.37	2.83	5.00	15.00	0.07	0.34	0.01	0.01	0.01	0.01	0.01	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	-0.13	0.75	5.63	57.70	0.52	9.14	0.07	0.06	8.42	4.84	8.85	1.59	4.91	8.78	-0.13	-1.04	0.24	0.09	-1.04	-1.04	-0.13	0.13	0.14	0.14	24	1.04	0.13	0.22	0.13	1.04	0.14	1.06	4.18	5.61	1.11	9.23	0.07	0.05	0.09	1.11	1.04	4.08	1.07	8.46	0.09	0.06	6.00	1.11	0.11	0.09	0.13	0.22	0.13	0.83	0.22	1.04	1.59	10.00	5.00	0.09	0.19	0.02	0.01	0.00	0.03	0.03	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	-0.70	0.48	10.05	57.66	1.06	4.86	0.99	0.10	3.54	9.24	4.19	2.17	8.94	4.26	-0.70	-0.73	0.18	0.09	-0.73	-0.73	-0.70	0.70	0.39	0.25	17	0.73	0.70	0.17	0.70	0.73	0.39	0.53	7.93	10.24	0.67	4.82	0.99	0.10	0.07	0.67	0.73	8.18	1.09	3.53	0.07	0.10	6.00	1.13	0.12	0.10	0.39	0.17	0.70	0.43	0.17	0.73	2.07	5.00	10.00	0.07	0.14	0.03	0.03	0.02	0.04	0.04	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	-0.73	1.08	4.27	57.78	0.52	-4.46	0.71	0.06	-5.39	4.24	-4.97	0.68	4.26	-4.96	-0.73	0.03	0.33	0.08	0.03	0.03	-0.73	0.73	0.20	0.13	6	0.16	0.73	0.17	0.73	0.16	0.20	-0.53	4.18	4.30	0.16	-4.54	0.71	0.06	0.05	0.16	0.16	4.18	0.75	-5.38	0.05	0.06	6.00	0.73	0.11	0.06	0.20	0.08	0.73	0.98	0.17	0.16	0.66	-5.00	5.00	0.05	0.20	0.02	0.01	0.01	0.02	0.02	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	-0.04	0.38	12.35	57.23	0.09	-4.74	0.04	0.03	-5.42	9.06	-5.09	0.50	9.08	-5.08	-0.04	-0.08	0.07	0.05	-0.08	-0.08	-0.04	0.06	0.07	0.20	67	0.11	0.06	0.11	0.06	0.11	0.07	-0.04	6.20	12.35	0.09	-4.73	0.04	0.02	0.03	0.09	0.11	6.19	0.14	-5.39	0.03	0.03	0.50	0.13	0.04	0.03	0.05	0.08	0.06	0.38	0.11	0.11	0.48	-5.00	10.00	0.03	0.08	0.01	0.01	0.00	0.02	0.02	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	0.75	0.36	-4.39	57.80	-0.52	-5.04	0.74	0.07	-4.54	-4.20	-4.84	1.28	-4.21	-4.82	0.75	0.17	0.26	0.09	0.17	0.17	0.75	0.75	0.16	0.17	7	0.19	0.75	0.13	0.75	0.19	0.16	-0.53	-4.04	-4.33	0.19	-5.05	0.74	0.07	0.05	0.19	0.19	-4.06	0.78	-4.62	0.05	0.07	6.00	0.77	0.08	0.07	0.16	0.11	0.75	0.29	0.13	0.19	1.24	-5.00	-5.00	0.05	0.14	0.04	0.04	0.03	0.06	0.06	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	-0.48	0.79	4.47	57.79	0.52	-14.78	0.47	0.03	-14.98	4.46	-14.87	0.26	4.47	-14.88	-0.48	0.08	0.10	0.03	0.08	0.08	-0.48	0.48	0.05	0.08	38	0.08	0.48	0.07	0.48	0.08	0.05	-1.61	4.46	4.45	0.07	-14.76	0.47	0.03	0.03	0.07	0.08	4.46	0.51	-14.97	0.03	0.03	6.00	0.50	0.04	0.03	0.05	0.07	0.48	0.77	0.07	0.08	0.25	-15.00	5.00	0.03	0.05	0.01	0.02	0.01	0.02	0.02	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	-0.42	0.63	9.56	57.76	1.06	-14.75	0.44	0.06	-15.27	9.53	-14.94	0.42	9.51	-14.97	-0.42	0.01	0.14	0.15	0.01	0.01	-0.42	0.42	0.12	0.16	37	0.11	0.42	0.13	0.42	0.11	0.12	-1.63	9.38	9.61	0.11	-14.71	0.44	0.06	0.06	0.11	0.11	9.41	0.46	-15.26	0.07	0.06	6.00	0.48	0.07	0.05	0.12	0.07	0.42	0.67	0.13	0.11	0.45	-15.00	10.00	0.07	0.13	0.01	0.00	0.00	0.01	0.01	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	0.39	0.35	-4.37	57.76	-0.52	-0.11	0.37	0.02	1.55	-4.56	0.67	1.64	-4.57	0.70	0.39	0.71	0.09	0.05	0.71	0.71	0.39	0.39	0.07	0.17	3	0.71	0.39	0.10	0.39	0.71	0.07	0.00	-4.76	-4.35	0.74	-0.14	0.37	0.02	0.04	0.74	0.71	-4.77	0.81	1.53	0.04	0.02	6.00	0.83	0.04	0.04	0.07	0.10	0.39	0.34	0.10	0.71	1.62	0.00	-5.00	0.04	0.11	0.02	0.01	0.01	0.02	0.02	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	0.73	3.08	-7.98	57.74	-1.06	7.07	0.74	0.05	8.70	-9.17	7.99	1.20	-9.16	7.87	0.73	-1.88	0.40	0.09	-1.88	-1.88	0.73	0.73	0.09	0.22	16	1.88	0.73	0.28	0.73	1.88	0.09	1.07	-10.35	-8.00	2.00	7.26	0.74	0.05	0.10	2.00	1.88	-10.35	2.03	8.73	0.10	0.05	6.00	2.16	0.18	0.11	0.09	0.28	0.73	3.26	0.28	1.88	1.18	10.00	-10.00	0.10	0.28	0.01	0.01	0.01	0.01	0.01	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	-0.48	0.75	11.87	57.24	0.09	-0.43	0.46	0.11	-0.73	8.51	-0.69	0.77	8.75	-0.67	-0.48	-0.28	0.43	0.07	-0.28	-0.28	-0.48	0.53	0.45	0.32	58	0.37	0.53	0.35	0.53	0.37	0.45	0.00	5.85	11.88	0.33	-0.56	0.46	0.09	0.04	0.33	0.37	5.77	0.72	-0.80	0.04	0.11	0.50	0.62	0.11	0.06	0.38	0.27	0.53	0.59	0.35	0.37	0.78	0.00	10.00	0.04	0.35	0.01	0.01	0.01	0.01	0.01	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	-0.85	1.48	14.14	57.72	1.61	-10.95	0.83	0.04	-10.81	14.07	-10.89	0.99	14.09	-10.90	-0.85	-0.85	0.12	0.08	-0.85	-0.85	-0.85	0.85	0.13	0.17	36	0.85	0.85	0.11	0.85	0.85	0.13	-1.10	14.07	14.06	0.87	-10.96	0.83	0.04	0.04	0.87	0.85	14.10	1.27	-10.78	0.04	0.04	6.00	1.27	0.05	0.04	0.13	0.11	0.85	1.48	0.11	0.85	0.98	-10.00	15.00	0.04	0.09	0.01	0.01	0.00	0.02	0.02	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	-0.70	1.20	6.88	57.16	0.04	4.74	0.68	0.04	5.26	3.92	5.04	1.02	4.00	5.07	-0.70	0.79	0.33	0.07	0.79	0.79	-0.70	0.70	0.11	0.18	54	0.79	0.70	0.18	0.70	0.79	0.11	0.04	1.22	6.74	0.81	4.78	0.68	0.04	0.05	0.81	0.79	1.24	1.07	5.28	0.05	0.04	0.50	1.06	0.08	0.05	0.11	0.18	0.70	1.13	0.18	0.79	1.04	5.00	5.00	0.05	0.15	0.01	0.00	0.00	0.01	0.01	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	1.01	4.24	-12.21	57.68	-1.61	6.35	1.02	0.05	8.24	-13.84	7.27	1.70	-13.84	7.26	1.01	-2.56	0.08	0.18	-2.56	-2.56	1.01	1.01	0.09	0.33	44	2.56	1.01	0.17	1.01	2.56	0.09	1.10	-15.57	-12.23	2.57	6.36	1.02	0.05	0.09	2.57	2.56	-15.59	2.80	8.25	0.09	0.05	6.00	2.81	0.05	0.09	0.09	0.17	1.01	4.25	0.17	2.56	1.69	10.00	-15.00	0.09	0.19	0.03	0.04	0.03	0.04	0.04	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	0.07	0.49	-0.11	57.80	0.00	-5.24	0.18	0.04	-4.80	0.08	-5.03	0.64	0.09	-5.01	0.07	-0.03	0.26	0.03	-0.03	-0.03	0.07	0.16	0.17	0.14	2	0.06	0.16	0.07	0.16	0.06	0.17	-0.52	0.34	-0.15	0.05	-5.21	0.18	0.04	0.02	0.05	0.06	0.32	0.18	-4.84	0.03	0.04	6.00	0.19	0.07	0.03	0.10	0.05	0.16	0.45	0.07	0.06	0.61	-5.00	0.00	0.03	0.09	0.02	0.02	0.02	0.02	0.02	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	-1.08	1.10	9.21	57.79	1.06	-10.52	1.10	0.03	-10.00	8.83	-10.26	1.25	8.81	-10.26	-1.08	-0.26	0.08	0.03	-0.26	-0.26	-1.08	1.08	0.06	0.06	14	0.26	1.08	0.13	1.08	0.26	0.06	-1.07	8.43	9.21	0.25	-10.45	1.10	0.03	0.03	0.25	0.26	8.43	1.14	-10.07	0.04	0.03	6.00	1.14	0.04	0.03	0.06	0.13	1.08	1.09	0.13	0.26	1.24	-10.00	10.00	0.04	0.07	0.01	0.01	0.01	0.01	0.01	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	0.74	1.53	-8.19	57.82	-1.06	-10.15	0.69	0.09	-10.52	-9.17	-10.34	0.60	-9.24	-10.33	0.74	-0.34	0.26	0.11	-0.34	-0.34	0.74	0.74	0.18	0.16	15	0.34	0.74	0.14	0.74	0.34	0.18	-1.07	-10.10	-8.11	0.33	-10.13	0.69	0.09	0.08	0.33	0.34	-10.07	0.85	-10.51	0.08	0.09	6.00	0.80	0.10	0.08	0.18	0.14	0.74	1.44	0.14	0.34	0.59	-10.00	-10.00	0.08	0.16	0.00	0.00	0.00	0.00	0.00	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	-1.13	1.95	9.84	57.55	1.06	12.89	1.11	0.03	11.31	8.74	12.13	4.04	8.76	12.08	-1.13	-2.72	0.13	0.06	-2.72	-2.72	-1.13	1.13	0.13	0.14	48	2.72	1.13	0.14	1.13	2.72	0.13	1.63	7.69	9.83	2.77	12.92	1.11	0.03	0.05	2.77	2.72	7.68	2.96	11.35	0.05	0.03	6.00	2.99	0.05	0.05	0.13	0.14	1.13	1.96	0.14	2.72	4.01	15.00	10.00	0.05	0.13	0.02	0.03	0.02	0.03	0.03	valid	2.00	2.00	uncorrected
14	2	8362ba29bef9f4619dfbc3b587dca33eebf59f4b	-0.57	0.94	6.77	57.25	0.04	-5.09	0.57	0.16	-5.04	4.02	-4.99	0.30	4.13	-5.01	-0.57	0.02	0.14	0.08	0.02	0.02	-0.57	0.60	0.23	0.23	55	0.15	0.60	0.17	0.60	0.15	0.23	-0.04	1.53	6.82	0.14	-5.09	0.57	0.06	0.08	0.14	0.15	1.43	0.62	-4.89	0.09	0.16	0.50	0.59	0.09	0.05	0.14	0.09	0.60	0.94	0.17	0.15	0.39	-5.00	5.00	0.09	0.15	0.06	0.03	0.03	0.06	0.06	valid	2.00	2.00	uncorrected
