user	session	val_id	offX_L	acc_L	medX_L	ipd	xm	medY_L	medaccX_R	rmsiX_R	medY_R	avgX	avgY	medacc_R	medX	medY	offX_R	offY_R	sd_L	rmsi_R	offY_L	offY	offX	accX_R	sdX_R	sd_R	set_no	accY	accX	sdY_L	medaccX	medaccY	sdX_L	ym	medX_R	avgX_L	medaccY_R	avgY_L	medaccX_L	rmsiX	rmsiY	medaccY_L	accY_R	avgX_R	acc	avgY_R	rmsiY_L	rmsiX_L	d	medacc	rmsi_L	rmsi	sdX	sdY	accX_L	medacc_L	sdY_R	accY_L	acc_R	y	x	rmsiY_R	sd	repeated_L	repeated_R	repeated_C	repeated	repeated_any	outlier_reason	hmd	setup	vision
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-0.01	1.37	0.41	61.96	0.00	3.53	0.06	0.08	4.37	0.01	3.99	0.58	-0.00	3.96	-0.01	-0.94	0.29	0.08	-0.94	-0.94	-0.01	0.07	0.10	0.10	4	0.94	0.07	0.19	0.07	0.94	0.10	0.52	-0.33	0.41	0.98	3.58	0.06	0.07	0.06	0.98	0.94	-0.39	0.95	4.40	0.06	0.08	6.00	0.98	0.10	0.07	0.06	0.19	0.07	1.41	0.19	0.94	0.59	5.00	0.00	0.06	0.19	0.00	0.01	0.00	0.01	0.01	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-0.28	0.76	-1.77	61.56	-0.04	4.25	0.26	0.08	5.83	-4.60	5.13	1.57	-4.62	5.05	-0.28	0.85	0.26	0.14	0.85	0.85	-0.28	0.28	0.15	0.17	57	0.85	0.28	0.26	0.28	0.85	0.15	0.04	-7.58	-1.68	0.77	4.42	0.26	0.08	0.13	0.77	0.85	-7.55	0.91	5.82	0.13	0.08	0.50	0.86	0.10	0.14	0.15	0.26	0.28	0.78	0.26	0.85	1.57	5.00	-5.00	0.13	0.24	0.01	0.01	0.01	0.01	0.01	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	0.06	0.63	0.62	61.80	0.00	9.38	0.07	0.12	10.76	0.09	10.05	0.93	0.09	10.05	0.06	0.16	0.13	0.09	0.16	0.16	0.06	0.08	0.09	0.12	12	0.17	0.08	0.11	0.08	0.17	0.09	1.06	-0.51	0.65	0.16	9.39	0.07	0.07	0.09	0.16	0.17	-0.51	0.20	10.78	0.10	0.12	6.00	0.19	0.13	0.10	0.07	0.09	0.08	0.61	0.11	0.17	0.93	10.00	0.00	0.10	0.09	0.01	0.01	0.01	0.01	0.01	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	2.22	2.66	17.22	61.55	1.61	16.47	2.17	0.06	18.37	17.29	17.68	4.33	17.25	17.67	2.22	2.87	0.22	0.09	2.87	2.87	2.22	2.22	0.18	0.37	29	2.87	2.22	0.38	2.22	2.87	0.18	1.66	17.39	17.07	2.86	16.70	2.17	0.06	0.09	2.86	2.87	17.41	3.64	18.47	0.09	0.06	6.00	3.65	0.09	0.09	0.18	0.38	2.22	2.62	0.38	2.87	4.45	15.00	15.00	0.09	0.36	0.01	0.00	0.00	0.01	0.01	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-0.16	1.10	2.80	61.65	0.00	-0.97	0.15	0.11	-0.57	0.00	-0.84	0.51	0.02	-0.76	-0.16	-0.50	0.41	0.13	-0.50	-0.50	-0.16	0.17	0.14	0.15	49	0.50	0.17	0.25	0.17	0.50	0.14	0.00	-2.63	2.78	0.43	-1.13	0.15	0.10	0.08	0.43	0.50	-2.63	0.54	-0.57	0.08	0.11	0.50	0.48	0.11	0.08	0.12	0.25	0.17	1.03	0.25	0.50	0.51	0.00	0.00	0.08	0.26	0.01	0.01	0.01	0.01	0.01	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-0.97	1.35	9.19	62.02	1.06	-0.65	0.88	0.25	0.02	9.04	-0.35	0.73	9.11	-0.29	-0.97	-0.31	0.55	0.41	-0.31	-0.31	-0.97	0.97	0.40	0.48	9	0.50	0.97	0.54	0.97	0.50	0.40	0.00	9.01	9.11	0.44	-0.52	0.88	0.25	0.21	0.44	0.50	8.93	1.13	-0.05	0.23	0.25	6.00	1.00	0.35	0.27	0.40	0.37	0.97	1.25	0.54	0.50	0.91	0.00	10.00	0.23	0.48	0.00	0.01	0.00	0.01	0.01	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	0.17	1.89	10.71	62.06	1.06	-11.75	0.25	0.21	-11.96	10.13	-11.83	2.04	10.15	-11.90	0.17	-1.85	0.48	0.25	-1.85	-1.85	0.17	0.27	0.28	0.28	14	1.85	0.27	0.26	0.27	1.85	0.28	-1.07	9.61	10.77	1.92	-11.73	0.25	0.15	0.24	1.92	1.85	9.50	1.90	-11.96	0.24	0.21	6.00	1.97	0.32	0.24	0.19	0.26	0.27	1.93	0.26	1.85	2.03	-10.00	10.00	0.24	0.28	0.01	0.01	0.01	0.01	0.01	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-0.76	1.26	4.90	62.11	0.52	-11.12	0.66	0.23	-11.03	4.20	-11.02	1.62	4.31	-11.22	-0.76	-1.05	0.37	0.29	-1.05	-1.05	-0.76	0.76	0.33	0.25	19	1.05	0.76	0.38	0.76	1.05	0.33	-1.06	3.69	4.86	1.26	-11.11	0.66	0.23	0.22	1.26	1.05	3.56	1.39	-10.93	0.22	0.23	6.00	1.45	0.31	0.23	0.33	0.38	0.76	1.29	0.38	1.05	1.61	-10.00	5.00	0.22	0.23	0.01	0.02	0.01	0.02	0.02	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-0.11	1.60	0.09	62.01	0.00	-1.64	0.15	0.06	-0.41	-0.09	-1.04	0.44	-0.11	-1.01	-0.11	-1.01	0.16	0.10	-1.01	-1.01	-0.11	0.14	0.11	0.21	0	1.01	0.14	0.14	0.14	1.01	0.11	0.00	-0.29	0.10	0.98	-1.61	0.15	0.06	0.07	0.98	1.01	-0.27	1.02	-0.47	0.07	0.06	6.00	0.99	0.11	0.07	0.07	0.14	0.14	1.63	0.14	1.01	0.48	0.00	0.00	0.07	0.14	0.01	0.01	0.01	0.01	0.01	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-1.26	0.71	-5.61	61.91	-0.09	-9.96	1.22	0.19	-10.77	-10.68	-10.43	2.69	-10.63	-10.43	-1.26	-0.97	0.32	0.19	-0.97	-0.97	-1.26	1.26	0.28	0.36	64	0.97	1.26	0.29	1.26	0.97	0.28	-0.09	-14.48	-5.67	0.98	-10.01	1.22	0.19	0.16	0.98	0.97	-14.50	1.63	-10.69	0.16	0.19	0.50	1.64	0.21	0.20	0.28	0.29	1.26	0.64	0.29	0.97	2.65	-10.00	-10.00	0.16	0.24	0.02	0.01	0.01	0.02	0.02	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-0.27	0.58	-9.76	62.09	-1.06	0.49	0.24	0.07	0.10	-10.20	0.32	0.43	-10.18	0.29	-0.27	0.33	0.22	0.06	0.33	0.33	-0.27	0.27	0.09	0.17	11	0.33	0.27	0.18	0.27	0.33	0.09	0.00	-10.59	-9.77	0.31	0.50	0.24	0.07	0.09	0.31	0.33	-10.57	0.45	0.16	0.09	0.07	6.00	0.42	0.17	0.10	0.09	0.18	0.27	0.56	0.18	0.33	0.44	0.00	-10.00	0.09	0.15	0.06	0.02	0.02	0.06	0.06	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-0.15	1.04	13.50	61.75	0.09	-5.37	0.16	0.11	-5.53	9.39	-5.45	1.26	9.37	-5.46	-0.15	-0.55	0.29	0.14	-0.55	-0.55	-0.15	0.25	0.32	0.22	67	0.55	0.25	0.14	0.25	0.55	0.32	-0.04	5.11	13.39	0.55	-5.36	0.16	0.10	0.10	0.55	0.55	5.09	0.65	-5.52	0.10	0.11	0.50	0.65	0.12	0.11	0.25	0.14	0.25	1.04	0.14	0.55	1.25	-5.00	10.00	0.10	0.18	0.00	0.00	0.00	0.00	0.00	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	0.28	1.69	0.30	62.13	0.00	-16.65	0.24	0.12	-15.66	0.34	-16.14	0.96	0.29	-16.15	0.28	-1.21	0.43	0.17	-1.21	-1.21	0.28	0.29	0.19	0.21	26	1.21	0.29	0.36	0.29	1.21	0.19	-1.61	0.32	0.34	1.23	-16.56	0.24	0.11	0.18	1.23	1.21	0.34	1.28	-15.67	0.18	0.12	6.00	1.26	0.21	0.16	0.18	0.36	0.29	1.74	0.36	1.21	0.98	-15.00	0.00	0.18	0.28	0.02	0.02	0.02	0.02	0.02	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-1.87	2.82	-11.24	61.64	-1.06	16.98	1.73	0.08	17.89	-11.94	17.51	3.64	-11.79	17.40	-1.87	2.69	0.54	0.08	2.69	2.69	-1.87	1.87	0.30	0.20	45	2.69	1.87	0.23	1.87	2.69	0.30	1.63	-12.30	-11.40	2.57	17.12	1.73	0.08	0.09	2.57	2.69	-12.43	3.27	17.87	0.09	0.08	6.00	3.08	0.16	0.11	0.30	0.23	1.87	2.60	0.23	2.69	3.70	15.00	-10.00	0.09	0.35	0.04	0.03	0.03	0.04	0.04	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-0.28	0.37	3.13	61.35	0.00	8.80	0.29	0.06	10.56	0.05	9.61	1.72	0.03	9.68	-0.28	0.76	0.17	0.07	0.76	0.76	-0.28	0.28	0.10	0.30	61	0.76	0.28	0.16	0.28	0.76	0.10	0.09	-3.25	3.12	0.83	8.81	0.29	0.06	0.06	0.83	0.76	-3.20	0.82	10.44	0.06	0.06	0.50	0.88	0.08	0.05	0.10	0.16	0.28	0.37	0.16	0.76	1.60	10.00	0.00	0.06	0.15	0.02	0.01	0.01	0.02	0.02	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-0.15	1.68	0.13	61.70	0.00	16.55	0.14	0.11	17.66	-0.15	17.06	2.79	-0.12	17.14	-0.15	2.19	0.20	0.25	2.19	2.19	-0.15	0.18	0.17	0.37	28	2.19	0.18	0.26	0.18	2.19	0.17	1.61	-0.49	0.13	2.27	16.53	0.14	0.08	0.11	2.27	2.19	-0.41	2.20	17.55	0.11	0.11	6.00	2.27	0.10	0.11	0.14	0.26	0.18	1.69	0.26	2.19	2.70	15.00	0.00	0.11	0.27	0.00	0.00	0.00	0.00	0.00	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	0.68	1.39	13.60	61.34	0.09	9.82	0.73	0.09	9.74	10.03	9.82	1.00	10.09	9.75	0.68	0.94	0.32	0.19	0.94	0.94	0.68	0.69	0.24	0.55	62	0.94	0.69	0.37	0.69	0.94	0.24	0.09	6.84	13.40	0.88	9.81	0.73	0.06	0.11	0.88	0.94	6.86	1.17	9.80	0.11	0.09	0.50	1.13	0.08	0.10	0.21	0.37	0.69	1.42	0.37	0.94	1.12	10.00	10.00	0.11	0.40	0.02	0.03	0.01	0.04	0.04	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-0.36	1.96	8.94	61.87	1.06	3.49	0.45	0.09	4.21	9.50	3.95	0.77	9.46	3.85	-0.36	-0.97	0.27	0.05	-0.97	-0.97	-0.36	0.40	0.28	0.14	17	0.97	0.40	0.23	0.40	0.97	0.28	0.53	9.80	8.94	1.07	3.47	0.45	0.09	0.07	1.07	0.97	9.78	1.07	4.22	0.07	0.09	6.00	1.17	0.24	0.09	0.22	0.23	0.40	1.94	0.23	0.97	0.76	5.00	10.00	0.07	0.28	0.01	0.02	0.01	0.02	0.02	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-1.89	1.83	-6.73	61.34	-0.09	10.55	1.83	0.09	11.60	-10.95	11.10	3.94	-10.89	11.09	-1.89	2.18	0.30	0.16	2.18	2.18	-1.89	1.89	0.17	0.26	65	2.18	1.89	0.20	1.89	2.18	0.17	0.09	-14.91	-6.76	2.17	10.44	1.83	0.09	0.09	2.17	2.18	-14.98	2.89	11.65	0.09	0.09	0.50	2.87	0.10	0.10	0.17	0.20	1.89	1.89	0.20	2.18	3.94	10.00	-10.00	0.09	0.22	0.00	0.00	0.00	0.00	0.00	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-0.35	1.05	7.13	61.67	0.04	-0.79	0.33	0.11	-0.89	4.48	-0.87	0.69	4.54	-0.79	-0.35	-0.53	0.22	0.13	-0.53	-0.53	-0.35	0.35	0.15	0.31	50	0.53	0.35	0.18	0.35	0.53	0.15	0.00	1.87	7.07	0.45	-0.74	0.33	0.11	0.10	0.45	0.53	1.87	0.64	-0.99	0.10	0.11	0.50	0.57	0.20	0.11	0.15	0.18	0.35	1.01	0.18	0.53	0.75	0.00	5.00	0.10	0.21	0.00	0.00	0.00	0.00	0.00	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-0.59	1.02	6.93	61.79	0.04	-4.98	0.67	0.07	-5.61	3.99	-5.30	0.73	3.93	-5.27	-0.59	-0.35	0.22	0.07	-0.35	-0.35	-0.59	0.59	0.18	0.14	55	0.35	0.59	0.11	0.59	0.35	0.18	-0.04	1.36	7.03	0.32	-4.92	0.67	0.07	0.07	0.32	0.35	1.36	0.70	-5.61	0.07	0.07	0.50	0.75	0.12	0.09	0.18	0.11	0.59	1.11	0.11	0.35	0.70	-5.00	5.00	0.07	0.16	0.00	0.00	0.00	0.00	0.00	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-0.49	1.27	4.98	62.15	0.52	-6.32	0.51	0.07	-5.05	4.47	-5.59	0.67	4.46	-5.62	-0.49	-0.59	0.30	0.11	-0.59	-0.59	-0.49	0.49	0.13	0.27	6	0.59	0.49	0.17	0.49	0.59	0.13	-0.53	4.05	4.98	0.62	-6.21	0.51	0.07	0.11	0.62	0.59	4.03	0.78	-5.05	0.11	0.07	6.00	0.85	0.19	0.09	0.13	0.17	0.49	1.39	0.17	0.59	0.67	-5.00	5.00	0.11	0.17	0.01	0.03	0.01	0.03	0.03	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	0.47	0.36	-9.54	62.17	-1.06	-4.85	0.48	0.23	-5.00	-9.34	-4.86	1.37	-9.30	-4.86	0.47	0.14	0.18	0.46	0.14	0.14	0.47	0.48	0.26	0.40	21	0.18	0.48	0.18	0.48	0.18	0.26	-0.53	-8.84	-9.55	0.15	-4.80	0.48	0.19	0.11	0.15	0.18	-8.88	0.53	-5.02	0.17	0.23	6.00	0.53	0.17	0.18	0.24	0.14	0.48	0.36	0.18	0.18	1.33	-5.00	-10.00	0.17	0.23	0.01	0.02	0.01	0.02	0.02	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-3.03	3.45	-17.36	61.85	-1.61	12.02	2.94	0.08	12.54	-18.01	12.22	4.12	-17.91	12.24	-3.03	2.38	0.29	0.14	2.38	2.38	-3.03	3.03	0.27	0.41	44	2.38	3.03	0.20	3.03	2.38	0.27	1.10	-18.53	-17.46	2.40	11.88	2.94	0.08	0.09	2.40	2.38	-18.61	3.86	12.59	0.09	0.08	6.00	3.80	0.10	0.08	0.27	0.20	3.03	3.44	0.20	2.38	4.34	10.00	-15.00	0.09	0.22	0.01	0.00	0.00	0.01	0.01	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-2.01	3.29	-16.93	62.18	-1.61	-12.19	2.04	0.12	-11.54	-16.98	-11.91	2.74	-17.01	-11.90	-2.01	-1.99	0.46	0.13	-1.99	-1.99	-2.01	2.01	0.31	0.62	41	1.99	2.01	0.41	2.01	1.99	0.31	-1.10	-17.26	-16.91	1.97	-12.31	2.04	0.12	0.14	1.97	1.99	-17.05	2.84	-11.56	0.14	0.12	6.00	2.88	0.22	0.11	0.31	0.41	2.01	3.14	0.41	1.99	2.47	-10.00	-15.00	0.14	0.48	0.00	0.01	0.00	0.01	0.01	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	1.13	1.18	16.29	62.04	1.61	-0.49	1.27	0.33	0.29	16.12	-0.24	1.45	16.24	-0.28	1.13	-0.20	0.38	0.18	-0.20	-0.20	1.13	1.17	0.48	0.38	25	0.36	1.17	0.40	1.17	0.36	0.48	0.00	16.00	16.11	0.33	-0.58	1.27	0.23	0.13	0.33	0.36	15.91	1.26	0.17	0.13	0.33	6.00	1.35	0.17	0.21	0.40	0.27	1.17	1.30	0.40	0.36	1.38	0.00	15.00	0.13	0.39	0.02	0.02	0.02	0.02	0.02	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-0.06	0.92	7.72	61.54	0.04	3.31	0.11	0.11	4.17	4.80	3.74	0.40	4.79	3.76	-0.06	-0.48	0.27	0.08	-0.48	-0.48	-0.06	0.13	0.15	0.23	54	0.48	0.13	0.19	0.13	0.48	0.15	0.04	1.87	7.72	0.46	3.35	0.11	0.08	0.08	0.46	0.48	1.80	0.51	4.14	0.08	0.11	0.50	0.52	0.18	0.07	0.10	0.19	0.13	1.01	0.19	0.48	0.36	5.00	5.00	0.08	0.18	0.00	0.01	0.00	0.01	0.01	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-0.71	0.83	-1.50	61.33	-0.04	9.56	0.73	0.07	10.77	-5.11	10.19	2.25	-5.10	10.21	-0.71	1.32	0.21	0.13	1.32	1.32	-0.71	0.71	0.11	0.16	72	1.32	0.71	0.20	0.71	1.32	0.11	0.09	-8.63	-1.47	1.33	9.55	0.73	0.07	0.09	1.33	1.32	-8.64	1.51	10.77	0.09	0.07	0.50	1.51	0.11	0.08	0.11	0.20	0.71	0.76	0.20	1.32	2.21	10.00	-5.00	0.09	0.18	0.01	0.03	0.01	0.03	0.03	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	1.18	0.57	15.61	61.89	1.61	5.25	1.24	0.12	5.57	16.10	5.41	2.04	16.16	5.41	1.18	0.48	0.29	0.09	0.48	0.48	1.18	1.18	0.16	0.11	34	0.48	1.18	0.17	1.18	0.48	0.16	0.54	16.58	15.56	0.48	5.24	1.24	0.12	0.09	0.48	0.48	16.59	1.29	5.57	0.09	0.12	6.00	1.36	0.07	0.10	0.16	0.17	1.18	0.68	0.17	0.48	2.05	5.00	15.00	0.09	0.18	0.02	0.03	0.02	0.03	0.03	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-2.06	2.00	-16.56	62.14	-1.61	0.26	1.98	0.23	0.74	-16.93	0.43	2.19	-16.89	0.38	-2.06	0.43	0.64	0.35	0.43	0.43	-2.06	2.06	0.70	0.86	27	0.44	2.06	0.32	2.06	0.44	0.70	0.00	-17.28	-16.54	0.39	0.20	1.98	0.23	0.17	0.39	0.44	-17.37	2.13	0.64	0.19	0.23	6.00	2.03	0.24	0.22	0.70	0.31	2.06	2.07	0.32	0.44	2.35	0.00	-15.00	0.19	0.71	0.03	0.03	0.03	0.03	0.03	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-0.27	0.84	5.31	61.78	0.52	9.10	0.27	0.11	10.34	4.74	9.64	0.75	4.75	9.71	-0.27	-0.26	0.27	0.15	-0.26	-0.26	-0.27	0.27	0.14	0.27	24	0.34	0.27	0.32	0.27	0.34	0.14	1.06	4.00	5.36	0.27	9.15	0.27	0.11	0.06	0.27	0.34	3.98	0.48	10.26	0.13	0.11	6.00	0.46	0.10	0.08	0.14	0.23	0.27	0.80	0.32	0.34	0.82	10.00	5.00	0.13	0.20	0.02	0.00	0.00	0.02	0.02	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	1.25	1.54	16.13	62.06	1.61	-16.15	1.27	0.11	-16.26	16.28	-16.27	2.19	16.29	-16.28	1.25	-1.39	0.17	0.17	-1.39	-1.39	1.25	1.25	0.33	0.47	30	1.39	1.25	0.14	1.25	1.39	0.33	-1.66	16.45	16.10	1.38	-16.16	1.27	0.11	0.10	1.38	1.39	16.49	1.89	-16.40	0.10	0.11	6.00	1.81	0.13	0.13	0.33	0.14	1.25	1.53	0.14	1.39	2.31	-15.00	15.00	0.10	0.29	0.00	0.00	0.00	0.00	0.00	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	0.86	1.42	11.24	61.66	1.06	15.89	0.93	0.08	17.37	10.88	16.53	2.72	10.96	16.62	0.86	1.68	0.15	0.19	1.68	1.68	0.86	0.86	0.25	0.61	48	1.68	0.86	0.29	0.86	1.68	0.25	1.63	10.67	11.22	1.77	15.90	0.93	0.08	0.10	1.77	1.68	10.52	1.90	17.18	0.10	0.08	6.00	2.00	0.07	0.11	0.25	0.29	0.86	1.39	0.29	1.68	2.46	15.00	10.00	0.10	0.35	0.01	0.03	0.01	0.03	0.03	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-1.53	2.68	-11.49	61.94	-1.06	11.79	1.53	0.14	12.19	-11.48	12.00	2.63	-11.48	12.02	-1.53	2.11	0.29	0.14	2.11	2.11	-1.53	1.53	0.20	0.25	16	2.11	1.53	0.20	1.53	2.11	0.20	1.07	-11.42	-11.52	2.13	11.84	1.53	0.14	0.08	2.13	2.11	-11.43	2.61	12.17	0.08	0.14	6.00	2.63	0.13	0.12	0.20	0.20	1.53	2.63	0.20	2.11	2.59	10.00	-10.00	0.08	0.25	0.01	0.02	0.01	0.02	0.02	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-0.96	1.57	-10.94	62.03	-1.06	5.85	1.03	0.13	5.95	-10.87	5.88	1.23	-10.92	5.89	-0.96	0.94	0.32	0.13	0.94	0.94	-0.96	0.96	0.26	0.28	22	0.94	0.96	0.24	0.96	0.94	0.26	0.53	-10.88	-10.89	0.95	5.83	1.03	0.13	0.10	0.95	0.94	-10.83	1.37	5.91	0.10	0.13	6.00	1.38	0.19	0.13	0.26	0.24	0.96	1.57	0.24	0.94	1.19	5.00	-10.00	0.10	0.23	0.01	0.01	0.01	0.01	0.01	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-0.64	1.29	11.76	61.72	0.09	0.64	0.68	0.12	-0.18	8.11	0.16	0.56	8.08	0.13	-0.64	0.45	0.28	0.09	0.45	0.45	-0.64	0.64	0.23	0.16	58	0.45	0.64	0.16	0.64	0.45	0.23	0.00	5.74	11.70	0.42	0.62	0.68	0.11	0.12	0.42	0.45	5.81	0.82	-0.14	0.13	0.12	0.50	0.82	0.24	0.10	0.22	0.16	0.64	1.21	0.16	0.45	0.53	0.00	10.00	0.13	0.15	0.00	0.02	0.00	0.02	0.02	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-1.48	1.33	-6.32	61.61	-0.09	5.49	1.51	0.21	6.35	-10.41	5.91	3.40	-10.64	5.88	-1.48	1.57	0.43	0.24	1.57	1.57	-1.48	1.48	0.53	0.73	71	1.57	1.48	0.30	1.48	1.57	0.53	0.04	-14.83	-6.32	1.54	5.41	1.51	0.21	0.19	1.54	1.57	-14.61	2.23	6.38	0.19	0.21	0.50	2.20	0.20	0.16	0.53	0.30	1.48	1.35	0.30	1.57	3.29	5.00	-10.00	0.19	0.28	0.03	0.01	0.01	0.03	0.03	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	0.32	1.01	-4.44	62.04	-0.52	3.79	0.32	0.15	5.02	-4.66	4.65	0.51	-4.65	4.62	0.32	-0.29	0.49	0.15	-0.29	-0.29	0.32	0.32	0.16	0.13	8	0.43	0.32	0.41	0.32	0.43	0.16	0.53	-4.81	-4.43	0.38	4.16	0.32	0.14	0.16	0.38	0.43	-4.82	0.57	5.01	0.18	0.15	6.00	0.51	0.26	0.16	0.14	0.27	0.32	1.17	0.41	0.43	0.50	5.00	-5.00	0.18	0.22	0.00	0.00	0.00	0.00	0.00	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-3.17	2.84	-17.28	62.02	-1.61	5.84	3.14	0.19	6.77	-18.08	6.32	4.10	-18.05	6.34	-3.17	1.41	0.41	0.26	1.41	1.41	-3.17	3.17	0.21	0.24	43	1.41	3.17	0.33	3.17	1.41	0.21	0.54	-18.86	-17.30	1.42	5.82	3.14	0.19	0.17	1.42	1.41	-18.87	3.48	6.82	0.17	0.19	6.00	3.46	0.17	0.20	0.21	0.33	3.17	2.83	0.33	1.41	4.15	5.00	-15.00	0.17	0.30	0.01	0.01	0.01	0.01	0.01	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-2.43	2.41	-17.63	62.17	-1.61	-5.68	2.92	0.27	-6.17	-17.34	-5.73	3.07	-17.83	-5.93	-2.43	-0.78	1.01	0.30	-0.78	-0.78	-2.43	2.43	0.71	0.56	42	0.79	2.43	0.41	2.43	0.79	0.71	-0.54	-17.96	-16.91	0.99	-5.66	2.92	0.27	0.17	0.99	0.79	-17.74	2.57	-5.81	0.21	0.27	6.00	3.11	0.35	0.29	0.71	0.39	2.43	3.14	0.41	0.79	2.76	-5.00	-15.00	0.21	0.78	0.00	0.00	0.00	0.00	0.00	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	0.04	1.11	3.16	61.78	0.00	-5.93	0.11	0.36	-4.68	0.19	-5.29	0.50	0.15	-5.30	0.04	-0.38	0.28	0.57	-0.38	-0.38	0.04	0.17	0.27	0.39	51	0.38	0.17	0.14	0.17	0.38	0.27	-0.04	-2.62	3.09	0.39	-5.88	0.11	0.28	0.11	0.39	0.38	-2.53	0.45	-4.72	0.12	0.36	0.50	0.45	0.12	0.22	0.21	0.13	0.17	1.13	0.14	0.38	0.57	-5.00	0.00	0.12	0.16	0.02	0.04	0.02	0.04	0.04	valid	2.00	3.00	contacts
12	3	8c9424e345aa7485b32f8d999b078ee87ed49288	-0.43	0.96	2.81	61.59	0.00	3.64	0.43	0.09	4.65	-0.21	4.16	0.49	-0.08	4.15	-0.43	-0.06	0.23	0.11	-0.06	-0.06	-0.43	0.43	0.18	0.21	53	0.13	0.43	0.14	0.43	0.13	0.18	0.04	-3.16	2.78	0.13	3.60	0.43	0.09	0.07	0.13	0.13	-3.16	0.47	4.71	0.09	0.09	0.50	0.46	0.13	0.08	0.18	0.09	0.43	0.94	0.14	0.13	0.53	5.00	0.00	0.09	0.18	0.01	0.02	0.00	0.03	0.03	valid	2.00	3.00	contacts
