user	session	val_id	offX_L	acc_L	medX_L	ipd	xm	medY_L	medaccX_R	rmsiX_R	medY_R	avgX	avgY	medacc_R	medX	medY	offX_R	offY_R	sd_L	rmsi_R	offY_L	offY	offX	accX_R	sdX_R	sd_R	set_no	accY	accX	sdY_L	medaccX	medaccY	sdX_L	ym	medX_R	avgX_L	medaccY_R	avgY_L	medaccX_L	rmsiX	rmsiY	medaccY_L	accY_R	avgX_R	acc	avgY_R	rmsiY_L	rmsiX_L	d	medacc	rmsi_L	rmsi	sdX	sdY	accX_L	medacc_L	sdY_R	accY_L	acc_R	y	x	rmsiY_R	sd	repeated_L	repeated_R	repeated_C	repeated	repeated_any	outlier_reason	hmd	setup	vision
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	-1.24	2.45	-2.74	61.35	-0.04	5.92	0.90	0.25	5.33	-6.17	5.79	0.61	-5.77	5.62	-1.24	0.72	1.49	0.04	0.72	0.72	-1.24	1.24	0.62	0.06	57	0.72	1.24	0.45	1.24	0.72	0.62	0.04	-8.72	-3.51	0.57	6.33	0.90	0.25	0.20	0.57	0.72	-8.72	1.47	5.26	0.20	0.25	0.50	1.10	0.62	0.30	0.62	0.45	1.24	1.57	0.45	0.72	0.60	5.00	-5.00	0.20	0.70	0.01	0.00	0.00	0.01	0.01	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	0.82	2.39	-7.26	62.22	-1.06	4.40	1.00	0.22	5.18	-9.15	4.81	0.43	-8.97	4.80	0.82	-0.20	0.22	0.22	-0.20	-0.20	0.82	0.87	0.38	0.36	22	0.22	0.87	0.11	0.87	0.22	0.38	0.53	-10.66	-7.35	0.21	4.40	1.00	0.11	0.06	0.21	0.22	-10.80	0.90	5.18	0.09	0.22	6.00	1.02	0.13	0.11	0.24	0.07	0.87	2.47	0.11	0.22	0.59	5.00	-10.00	0.09	0.24	0.03	0.06	0.03	0.06	0.06	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	1.31	3.16	-11.35	62.32	-1.61	-4.54	1.37	0.04	-3.81	-13.63	-4.23	1.29	-13.57	-4.18	1.31	0.74	0.34	0.11	0.74	0.74	1.31	1.31	0.16	0.21	42	0.74	1.31	0.17	1.31	0.74	0.16	-0.54	-15.81	-11.52	0.79	-4.61	1.37	0.04	0.07	0.79	0.74	-15.82	1.51	-3.83	0.07	0.04	6.00	1.59	0.08	0.05	0.16	0.17	1.31	3.32	0.17	0.74	1.28	-5.00	-15.00	0.07	0.21	0.03	0.01	0.00	0.04	0.04	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	-0.21	1.57	-8.17	62.39	-1.06	-5.47	0.20	0.17	-3.58	-10.17	-4.56	2.15	-10.05	-4.52	-0.21	0.40	0.21	0.25	0.40	0.40	-0.21	0.29	0.33	0.58	21	0.41	0.29	0.20	0.29	0.41	0.33	-0.53	-11.92	-8.22	0.44	-5.54	0.20	0.16	0.09	0.44	0.41	-12.25	0.57	-3.51	0.09	0.17	6.00	0.52	0.20	0.14	0.27	0.18	0.29	1.58	0.20	0.41	2.48	-5.00	-10.00	0.09	0.20	0.00	0.01	0.00	0.01	0.01	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	-0.03	2.35	11.53	61.92	1.06	17.26	0.15	0.10	14.16	9.95	15.69	1.60	10.03	15.67	-0.03	0.70	0.68	0.06	0.70	0.70	-0.03	0.20	0.26	0.18	48	0.70	0.20	0.28	0.20	0.70	0.26	1.63	8.38	11.36	0.69	17.02	0.15	0.07	0.11	0.69	0.70	8.37	0.78	14.19	0.11	0.10	6.00	0.74	0.21	0.08	0.16	0.28	0.20	2.64	0.28	0.70	1.53	15.00	10.00	0.11	0.21	0.00	0.00	0.00	0.00	0.00	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	0.18	1.34	5.17	61.92	0.52	11.33	0.09	0.15	10.19	5.15	10.77	0.39	5.04	10.76	0.18	0.78	0.27	0.36	0.78	0.78	0.18	0.21	0.38	0.93	24	0.78	0.21	0.36	0.21	0.78	0.38	1.06	4.99	5.16	0.76	11.29	0.09	0.13	0.14	0.76	0.78	5.15	0.83	10.28	0.14	0.15	6.00	0.79	0.05	0.19	0.36	0.36	0.21	1.37	0.36	0.78	0.63	10.00	5.00	0.14	0.47	0.03	0.06	0.03	0.06	0.06	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	-0.23	1.02	4.27	61.89	0.52	-5.18	0.24	0.04	-4.41	4.75	-4.78	0.81	4.75	-4.78	-0.23	0.18	0.09	0.05	0.18	0.18	-0.23	0.23	0.06	0.10	6	0.18	0.23	0.06	0.23	0.18	0.06	-0.53	5.27	4.26	0.18	-5.17	0.24	0.04	0.03	0.18	0.18	5.25	0.30	-4.39	0.03	0.04	6.00	0.29	0.04	0.03	0.06	0.06	0.23	1.03	0.06	0.18	0.80	-5.00	5.00	0.03	0.05	0.03	0.03	0.03	0.03	0.03	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	-0.86	2.05	-6.40	61.73	-0.52	16.20	0.97	0.20	15.18	-5.91	15.59	0.46	-6.03	15.73	-0.86	0.63	0.26	0.05	0.63	0.63	-0.86	0.93	0.41	0.17	46	0.72	0.93	0.38	0.93	0.72	0.41	1.61	-5.69	-6.17	0.78	16.04	0.97	0.10	0.07	0.78	0.72	-5.66	1.20	15.16	0.21	0.20	6.00	1.25	0.13	0.12	0.20	0.17	0.93	2.04	0.38	0.72	0.45	15.00	-5.00	0.21	0.23	0.00	0.00	0.00	0.00	0.00	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	1.28	2.12	14.28	61.54	0.09	-7.47	1.24	0.13	-8.95	10.82	-8.55	1.16	10.78	-8.26	1.28	0.72	0.44	0.13	0.72	0.72	1.28	1.28	0.21	0.36	63	0.89	1.28	0.66	1.28	0.89	0.21	-0.09	7.24	14.31	1.02	-7.85	1.24	0.13	0.09	1.02	0.89	7.45	1.65	-9.20	0.09	0.13	0.50	1.68	0.18	0.13	0.21	0.41	1.28	2.35	0.66	0.89	1.37	-10.00	10.00	0.09	0.17	0.01	0.01	0.00	0.02	0.02	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	-0.16	3.88	-8.50	62.03	-1.06	15.67	0.27	4.75	15.37	-10.19	15.35	0.80	-9.84	15.53	-0.16	0.40	7.56	4.84	0.40	0.40	-0.16	0.90	3.39	6.48	45	1.06	0.90	3.08	0.90	1.06	3.39	1.63	-10.94	-8.75	0.58	14.08	0.27	4.70	3.70	0.58	1.06	-11.50	1.55	13.82	4.08	4.75	6.00	0.61	7.00	5.74	3.27	2.91	0.90	1.40	3.08	1.06	2.80	15.00	-10.00	4.08	4.34	0.07	0.07	0.11	0.09	0.12	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	0.36	2.06	13.61	61.55	0.09	-2.46	0.28	0.36	-4.24	9.83	-3.48	0.42	9.79	-3.38	0.36	1.02	0.33	0.32	1.02	1.02	0.36	0.39	0.49	0.44	67	1.02	0.39	0.28	0.39	1.02	0.49	-0.04	6.09	13.64	1.12	-2.66	0.28	0.19	0.13	1.12	1.02	6.19	1.19	-4.24	0.13	0.36	0.50	1.21	0.09	0.18	0.46	0.28	0.39	2.20	0.28	1.02	0.51	-5.00	10.00	0.13	0.32	0.02	0.02	0.02	0.02	0.02	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	1.85	3.88	-11.07	62.20	-1.61	8.51	1.81	0.11	9.67	-13.04	9.07	0.40	-13.08	9.09	1.85	-0.96	0.19	0.06	-0.96	-0.96	1.85	1.85	0.16	0.23	44	0.96	1.85	0.11	1.85	0.96	0.16	1.10	-15.10	-11.01	0.94	8.53	1.81	0.11	0.05	0.94	0.96	-15.06	2.09	9.60	0.05	0.11	6.00	2.06	0.08	0.11	0.16	0.11	1.85	3.85	0.11	0.96	0.46	10.00	-15.00	0.05	0.16	0.00	0.00	0.00	0.00	0.00	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	-0.36	2.61	-1.75	61.81	0.00	6.73	0.39	0.14	7.10	-0.36	6.80	2.46	-0.39	6.90	-0.36	1.79	0.38	0.29	1.79	1.79	-0.36	0.43	0.38	0.80	4	1.79	0.43	0.39	0.43	1.79	0.38	0.52	0.98	-1.71	1.88	6.70	0.39	0.14	0.12	1.88	1.79	1.05	1.89	6.91	0.12	0.14	6.00	1.92	0.13	0.08	0.30	0.39	0.43	2.69	0.39	1.79	2.33	5.00	0.00	0.12	0.28	0.02	0.02	0.01	0.03	0.03	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	0.88	1.44	-8.44	62.09	-1.06	-14.47	0.72	0.34	-14.57	-9.04	-14.54	0.59	-9.21	-14.55	0.88	0.42	0.60	0.22	0.42	0.42	0.88	0.88	0.46	0.33	40	0.42	0.88	0.12	0.88	0.42	0.46	-1.63	-9.79	-8.30	0.40	-14.48	0.72	0.31	0.06	0.40	0.42	-9.70	1.02	-14.58	0.06	0.34	6.00	0.96	0.35	0.28	0.45	0.12	0.88	1.38	0.12	0.42	0.68	-15.00	-10.00	0.06	0.42	0.01	0.01	0.01	0.01	0.01	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	-2.22	3.65	-10.12	61.44	-0.09	-4.84	2.13	0.20	-3.96	-11.87	-4.37	0.80	-11.79	-4.43	-2.22	0.11	1.12	0.15	0.11	0.11	-2.22	2.22	0.57	0.44	70	0.17	2.22	0.23	2.22	0.17	0.57	-0.04	-13.58	-9.94	0.09	-4.73	2.13	0.20	0.07	0.09	0.17	-13.81	2.25	-3.99	0.08	0.20	0.50	2.14	0.33	0.20	0.57	0.19	2.22	3.80	0.23	0.17	1.06	-5.00	-10.00	0.08	0.56	0.01	0.01	0.01	0.01	0.01	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	0.40	2.66	16.28	61.90	1.61	17.33	0.38	0.06	15.08	15.39	16.27	0.35	15.36	16.26	0.40	1.28	0.17	0.11	1.28	1.28	0.40	0.40	0.14	0.18	29	1.28	0.40	0.11	0.40	1.28	0.14	1.66	14.31	16.39	1.28	17.34	0.38	0.06	0.06	1.28	1.28	14.30	1.37	15.08	0.06	0.06	6.00	1.37	0.07	0.06	0.14	0.11	0.40	2.68	0.11	1.28	0.39	15.00	15.00	0.06	0.11	0.01	0.01	0.01	0.01	0.01	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	-1.57	3.21	-4.52	61.32	-0.04	-3.78	1.59	0.09	-3.85	-6.46	-3.98	0.67	-6.43	-3.82	-1.57	0.52	0.16	0.08	0.52	0.52	-1.57	1.57	0.17	0.24	56	0.60	1.57	0.39	1.57	0.60	0.17	-0.04	-8.35	-4.59	0.69	-3.86	1.59	0.09	0.08	0.69	0.60	-8.31	1.71	-4.08	0.08	0.09	0.50	1.74	0.05	0.07	0.17	0.24	1.57	3.14	0.39	0.60	0.64	-5.00	-5.00	0.08	0.13	0.01	0.01	0.01	0.01	0.01	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	0.73	2.45	17.43	62.14	1.61	-8.91	0.76	0.06	-10.00	15.69	-9.43	0.65	15.71	-9.50	0.73	0.46	0.18	0.03	0.46	0.46	0.73	0.73	0.10	0.11	36	0.46	0.73	0.20	0.73	0.46	0.10	-1.10	14.03	17.45	0.39	-8.88	0.76	0.06	0.05	0.39	0.46	14.01	0.91	-9.95	0.05	0.06	6.00	0.92	0.05	0.06	0.10	0.20	0.73	2.45	0.20	0.46	0.68	-10.00	15.00	0.05	0.18	0.00	0.00	0.00	0.00	0.00	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	-0.41	0.99	4.27	61.96	0.52	-10.09	0.29	0.13	-9.41	4.56	-9.77	0.99	4.68	-9.71	-0.41	0.18	0.32	0.05	0.18	0.18	-0.41	0.46	0.46	0.16	19	0.19	0.46	0.12	0.46	0.19	0.46	-1.06	5.30	4.31	0.23	-10.11	0.29	0.12	0.03	0.23	0.19	4.85	0.56	-9.44	0.04	0.13	6.00	0.39	0.16	0.11	0.41	0.10	0.46	1.01	0.12	0.19	0.98	-10.00	5.00	0.04	0.35	0.01	0.02	0.00	0.03	0.03	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	-1.07	2.80	-7.02	61.92	-0.52	1.48	1.26	0.45	-0.44	-6.05	0.41	0.56	-6.24	0.54	-1.07	0.38	0.32	0.03	0.38	0.38	-1.07	1.35	0.86	0.11	3	0.52	1.35	0.38	1.35	0.52	0.86	0.00	-5.52	-6.61	0.55	1.27	1.26	0.08	0.06	0.55	0.52	-5.56	1.45	-0.44	0.11	0.45	6.00	1.37	0.12	0.08	0.24	0.12	1.35	2.77	0.38	0.52	0.58	0.00	-5.00	0.11	0.25	0.02	0.02	0.02	0.02	0.02	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	-1.64	5.02	-4.27	61.22	-0.04	12.08	1.67	3.07	10.83	-6.82	11.00	1.26	-6.45	11.53	-1.64	1.06	5.07	3.01	1.06	1.06	-1.64	2.08	2.11	4.59	72	2.21	2.08	3.51	2.08	2.21	2.11	0.09	-8.75	-4.08	1.63	9.89	1.67	1.88	3.71	1.63	2.21	-8.66	3.20	9.58	3.97	3.07	0.50	2.23	4.34	3.71	1.68	2.93	2.08	3.48	3.51	2.21	2.71	10.00	-5.00	3.97	3.25	0.06	0.01	0.08	0.06	0.10	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	-0.13	0.95	-0.40	61.97	0.00	-15.25	0.16	0.19	-14.70	-0.14	-15.12	0.48	-0.17	-14.95	-0.13	-0.19	0.85	0.07	-0.19	-0.19	-0.13	0.16	0.18	0.17	26	0.31	0.16	0.54	0.16	0.31	0.18	-1.61	0.09	-0.45	0.13	-15.41	0.16	0.17	0.49	0.13	0.31	0.16	0.39	-14.83	0.49	0.19	6.00	0.25	1.02	0.51	0.15	0.48	0.16	0.76	0.54	0.31	0.54	-15.00	0.00	0.49	0.48	0.01	0.03	0.01	0.03	0.03	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	0.82	2.27	17.47	62.14	1.61	-14.20	0.83	0.04	-14.91	15.81	-14.53	0.43	15.82	-14.51	0.82	0.33	0.10	0.03	0.33	0.33	0.82	0.82	0.07	0.09	30	0.33	0.82	0.15	0.82	0.33	0.07	-1.66	14.28	17.44	0.35	-14.17	0.83	0.04	0.03	0.35	0.33	14.28	0.95	-14.85	0.03	0.04	6.00	0.96	0.04	0.04	0.07	0.15	0.82	2.29	0.15	0.33	0.44	-15.00	15.00	0.03	0.09	0.04	0.02	0.02	0.04	0.04	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	-0.96	2.75	2.25	61.33	0.00	-4.35	0.65	1.53	-4.35	-1.14	-3.76	0.39	-0.81	-4.33	-0.96	0.77	4.30	0.06	0.77	0.77	-0.96	0.96	1.33	0.14	51	0.88	0.96	1.66	0.96	0.88	1.33	-0.04	-3.33	1.27	0.25	-3.05	0.65	1.53	1.93	0.25	0.88	-3.36	1.36	-4.42	1.99	1.53	0.50	0.66	5.12	2.42	1.33	1.60	0.96	1.12	1.66	0.88	0.40	-5.00	0.00	1.99	2.04	0.00	0.00	0.00	0.00	0.00	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	0.86	4.57	-2.56	62.13	-0.52	8.88	0.68	3.00	10.78	-4.11	9.49	1.03	-4.34	9.88	0.86	-0.50	6.62	2.48	-0.50	-0.50	0.86	1.17	2.31	3.34	23	0.98	1.17	3.07	1.17	0.98	2.31	1.06	-5.74	-2.01	0.22	7.68	0.68	2.74	3.02	0.22	0.98	-5.79	1.78	9.99	3.70	3.00	6.00	0.80	3.20	3.50	2.17	2.96	1.17	2.76	3.07	0.98	1.90	10.00	-5.00	3.70	3.57	0.02	0.01	0.06	0.03	0.07	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	0.08	1.16	9.97	61.85	1.06	-15.76	0.45	0.57	-14.03	10.05	-14.90	1.76	9.98	-14.90	0.08	0.02	0.43	0.48	0.02	0.02	0.08	0.56	0.71	0.68	37	0.21	0.56	0.25	0.56	0.21	0.71	-1.63	11.04	9.67	0.18	-15.79	0.45	0.30	0.08	0.18	0.21	10.45	0.68	-14.00	0.12	0.57	6.00	0.55	0.15	0.28	0.45	0.14	0.56	1.17	0.25	0.21	1.74	-15.00	10.00	0.12	0.40	0.04	0.03	0.03	0.04	0.04	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	0.08	2.73	-7.31	62.00	-1.06	8.47	1.24	0.35	12.19	-9.88	10.78	2.20	-9.10	10.33	0.08	0.78	0.55	0.12	0.78	0.78	0.08	1.21	1.23	0.33	16	0.83	1.21	0.73	1.21	0.83	1.23	1.07	-10.30	-9.36	0.40	9.55	1.24	0.14	0.19	0.40	0.83	-10.41	1.60	12.05	0.24	0.35	6.00	1.61	0.29	0.16	0.20	0.67	1.21	2.80	0.73	0.83	2.08	10.00	-10.00	0.24	0.34	0.03	0.04	0.02	0.06	0.06	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	0.40	1.34	8.67	61.50	0.04	6.02	0.26	0.10	5.80	4.98	5.90	0.65	4.94	5.94	0.40	0.79	0.44	0.05	0.79	0.79	0.40	0.40	0.31	0.15	54	0.79	0.40	0.20	0.40	0.79	0.31	0.04	1.36	8.84	0.83	6.05	0.26	0.10	0.09	0.83	0.79	1.45	0.94	5.74	0.09	0.10	0.50	0.89	0.24	0.12	0.31	0.20	0.40	1.17	0.20	0.79	0.67	5.00	5.00	0.09	0.23	0.01	0.01	0.01	0.01	0.01	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	-0.43	1.68	5.09	62.12	0.52	1.39	0.54	0.31	0.03	4.56	0.96	1.02	4.45	0.92	-0.43	0.94	0.59	0.94	0.94	0.94	-0.43	0.57	0.46	0.84	1	0.94	0.57	0.57	0.57	0.94	0.46	0.00	3.76	5.05	0.89	1.61	0.54	0.26	0.32	0.89	0.94	4.08	1.16	0.29	0.32	0.31	6.00	1.17	0.18	0.37	0.28	0.57	0.57	1.46	0.57	0.94	1.25	0.00	5.00	0.32	0.50	0.00	0.01	0.00	0.01	0.01	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	-0.62	4.38	-0.87	61.84	0.00	12.63	0.34	1.56	11.94	-0.65	12.90	2.08	-0.31	12.26	-0.62	2.91	4.51	3.04	2.91	2.91	-0.62	0.82	1.26	2.31	12	2.91	0.82	2.51	0.82	2.91	1.26	1.06	0.10	-1.48	2.26	13.89	0.34	1.37	3.14	2.26	2.91	0.19	3.11	11.85	3.14	1.56	6.00	2.31	6.02	3.32	1.14	2.51	0.82	2.90	2.51	2.91	2.19	10.00	0.00	3.14	2.66	0.03	0.02	0.01	0.04	0.04	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	-0.69	4.88	10.24	62.00	1.06	11.54	0.14	3.01	9.24	9.30	8.73	0.80	9.83	10.38	-0.69	-1.25	6.95	3.58	-1.25	-1.25	-0.69	1.05	3.34	6.19	13	2.18	1.05	5.53	1.05	2.18	3.34	1.07	9.46	9.84	0.41	9.03	0.14	2.67	3.36	0.41	2.18	7.89	2.61	8.40	3.45	3.01	6.00	0.44	3.85	2.88	3.24	5.23	1.05	1.70	5.53	2.18	2.70	10.00	10.00	3.45	6.13	0.07	0.09	0.04	0.13	0.15	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	0.64	1.34	8.35	61.66	0.04	-4.27	0.39	0.72	-5.03	5.25	-4.14	0.64	4.90	-4.64	0.64	0.37	1.50	1.85	0.37	0.37	0.64	0.95	1.22	1.60	55	0.62	0.95	1.03	0.95	0.62	1.22	-0.04	1.54	9.00	0.25	-3.90	0.39	0.72	0.94	0.25	0.62	1.81	1.19	-4.36	0.98	0.72	0.50	0.61	0.61	1.14	1.00	0.90	0.95	0.67	1.03	0.62	1.34	-5.00	5.00	0.98	1.31	0.01	0.00	0.00	0.01	0.01	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	-0.15	0.83	7.80	61.58	0.04	-9.99	0.23	0.11	-9.37	4.46	-9.65	0.19	4.41	-9.65	-0.15	-0.31	0.28	0.07	-0.31	-0.31	-0.15	0.26	0.28	0.10	68	0.31	0.26	0.17	0.26	0.31	0.28	-0.09	1.25	7.88	0.30	-9.93	0.23	0.08	0.04	0.30	0.31	1.28	0.45	-9.36	0.05	0.11	0.50	0.42	0.16	0.08	0.17	0.15	0.26	0.87	0.17	0.31	0.20	-10.00	5.00	0.05	0.17	0.01	0.00	0.00	0.01	0.01	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	-0.29	0.83	13.03	61.59	0.09	5.75	0.26	0.37	4.34	9.76	5.16	1.05	9.71	5.12	-0.29	0.10	0.22	0.77	0.10	0.10	-0.29	0.40	0.46	0.86	66	0.19	0.40	0.23	0.40	0.19	0.46	0.04	5.36	13.05	0.18	5.73	0.26	0.31	0.12	0.18	0.19	5.18	0.49	4.35	0.13	0.37	0.50	0.38	0.09	0.29	0.38	0.17	0.40	0.80	0.23	0.19	1.36	5.00	10.00	0.13	0.35	0.00	0.00	0.00	0.00	0.00	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	-0.29	1.20	-0.52	62.02	0.00	-9.46	0.44	0.46	-9.51	-0.28	-9.58	0.79	-0.34	-9.51	-0.29	0.36	1.12	0.30	0.36	0.36	-0.29	0.54	0.60	0.49	10	0.55	0.54	0.59	0.54	0.55	0.60	-1.06	-0.27	-0.60	0.50	-9.65	0.44	0.30	0.46	0.50	0.55	0.07	0.82	-9.48	0.57	0.46	6.00	0.73	1.22	0.49	0.39	0.42	0.54	1.02	0.59	0.55	0.86	-10.00	0.00	0.57	0.50	0.00	0.00	0.00	0.00	0.00	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	1.21	3.12	-3.24	61.74	-0.09	8.97	1.25	0.31	10.53	-8.55	9.82	1.04	-8.43	9.87	1.21	-0.00	0.28	0.42	-0.00	-0.00	1.21	1.29	0.69	0.84	65	0.56	1.29	0.69	1.29	0.56	0.69	0.09	-13.09	-3.19	0.55	8.81	1.25	0.27	0.18	0.55	0.56	-13.23	1.50	10.57	0.26	0.31	0.50	1.35	0.16	0.25	0.51	0.41	1.29	3.04	0.69	0.56	1.52	10.00	-10.00	0.26	0.45	0.01	0.01	0.00	0.02	0.02	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	0.70	1.13	4.73	61.72	0.52	-15.06	1.04	0.87	-15.24	5.73	-15.00	2.67	6.03	-15.10	0.70	-0.09	2.08	0.26	-0.09	-0.09	0.70	1.10	1.25	0.48	38	0.37	1.10	0.64	1.10	0.37	1.25	-1.61	7.43	4.31	0.30	-14.92	1.04	0.85	0.55	0.30	0.37	7.14	1.21	-15.06	0.55	0.87	6.00	1.14	2.08	1.01	0.92	0.53	1.10	0.67	0.64	0.37	2.56	-15.00	5.00	0.55	1.06	0.03	0.03	0.02	0.04	0.04	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	0.51	2.23	-5.77	61.53	-0.09	0.79	0.86	0.60	0.39	-9.17	0.50	1.19	-9.46	0.61	0.51	0.26	0.53	0.69	0.26	0.26	0.51	1.14	1.52	1.18	60	0.37	1.14	0.32	1.14	0.37	1.52	0.00	-12.04	-5.92	0.44	0.72	0.86	0.54	0.10	0.44	0.37	-12.30	1.29	0.30	0.11	0.60	0.50	0.88	0.18	0.51	1.13	0.18	1.14	2.25	0.32	0.37	1.73	0.00	-10.00	0.11	1.04	0.01	0.03	0.01	0.03	0.03	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	0.28	3.47	17.29	62.06	1.61	12.88	0.27	0.07	9.14	15.24	10.95	1.68	15.22	11.01	0.28	0.94	0.32	0.11	0.94	0.94	0.28	0.29	0.21	0.14	33	0.94	0.29	0.28	0.29	0.94	0.21	1.10	13.23	17.28	1.00	12.78	0.27	0.07	0.08	1.00	0.94	13.23	1.02	9.11	0.08	0.07	6.00	1.07	0.07	0.09	0.19	0.28	0.29	3.63	0.28	0.94	1.68	10.00	15.00	0.08	0.28	0.03	0.03	0.03	0.03	0.03	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	1.06	2.04	-12.76	62.13	-1.61	0.40	0.95	0.11	0.74	-13.88	0.44	0.76	-13.99	0.57	1.06	0.40	0.32	0.11	0.40	0.40	1.06	1.06	0.30	0.13	27	0.43	1.06	0.30	1.06	0.43	0.30	0.00	-15.23	-12.67	0.53	0.29	0.95	0.11	0.06	0.53	0.43	-15.14	1.19	0.59	0.07	0.11	6.00	1.15	0.13	0.12	0.30	0.26	1.06	2.01	0.30	0.43	0.75	0.00	-15.00	0.07	0.24	0.01	0.01	0.00	0.02	0.02	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	-0.71	1.86	-5.94	61.92	-0.52	-4.09	0.56	0.23	-5.00	-5.71	-4.55	0.11	-5.57	-4.58	-0.71	0.41	1.10	0.03	0.41	0.41	-0.71	0.71	0.58	0.07	7	0.41	0.71	0.12	0.71	0.41	0.58	-0.53	-5.22	-6.24	0.37	-4.08	0.56	0.23	0.05	0.37	0.41	-5.22	0.87	-4.98	0.05	0.23	6.00	0.69	0.43	0.21	0.58	0.12	0.71	1.51	0.12	0.41	0.12	-5.00	-5.00	0.05	0.52	0.06	0.01	0.00	0.06	0.06	valid	1.00	2.00	glasses
18	8	ee3489d2a5d9ab538cc8c435b40ae559be68c8e4	-0.11	0.78	-1.89	61.54	-0.04	-9.00	0.09	0.06	-8.49	-4.93	-8.77	0.91	-4.81	-8.81	-0.11	0.57	0.44	0.05	0.57	0.57	-0.11	0.16	0.20	0.27	69	0.57	0.16	0.17	0.16	0.57	0.20	-0.09	-7.82	-2.09	0.54	-9.00	0.09	0.06	0.02	0.54	0.57	-7.80	0.61	-8.52	0.02	0.06	0.50	0.54	0.10	0.03	0.17	0.17	0.16	0.60	0.17	0.57	0.86	-10.00	-5.00	0.02	0.21	0.01	0.00	0.00	0.01	0.01	valid	1.00	2.00	glasses
